row_id,order_id,date_key,customer_id,product_id,city,state,region,ship_mode,ship_date,shipping_days,discount,quantity,sales,profit,profit_margin_pct,cost
1204,CA-2016-114727,2016-07-18 00:00:00,LS-16945,OFF-ST-10002292,Denver,Colorado,West,Standard Class,2016-07-24 00:00:00,6,0.2,2,593.568,0.0,0.0,593.568
1203,CA-2016-114727,2016-07-18 00:00:00,LS-16945,FUR-CH-10002331,Denver,Colorado,West,Standard Class,2016-07-24 00:00:00,6,0.2,3,854.352,106.794,12.5,747.558
1201,CA-2016-114727,2016-07-18 00:00:00,LS-16945,FUR-CH-10002335,Denver,Colorado,West,Standard Class,2016-07-24 00:00:00,6,0.2,3,544.008,408.006,75.0,136.00200000000007
1202,CA-2016-114727,2016-07-18 00:00:00,LS-16945,OFF-BI-10004967,Denver,Colorado,West,Standard Class,2016-07-24 00:00:00,6,0.7,3,1.872,-14.352,-766.6667,16.224
1205,CA-2016-114727,2016-07-18 00:00:00,LS-16945,OFF-ST-10000689,Denver,Colorado,West,Standard Class,2016-07-24 00:00:00,6,0.2,3,338.04,-33.804,-10.0,371.84400000000005
4730,CA-2016-124681,2016-07-18 00:00:00,SV-20935,TEC-AC-10000487,Dallas,Texas,Central,Second Class,2016-07-23 00:00:00,5,0.2,3,15.576,33.099,212.5,-17.522999999999996
1842,CA-2016-157763,2016-07-18 00:00:00,KH-16330,FUR-CH-10000988,Bowling Green,Kentucky,South,Standard Class,2016-07-23 00:00:00,5,0.0,1,140.81,394.268,280.0,-253.45799999999997
3661,CA-2016-161676,2016-07-18 00:00:00,JP-15460,OFF-SU-10004782,Glendale,Arizona,West,Standard Class,2016-07-23 00:00:00,5,0.2,5,33.8,4.225,12.5,29.574999999999996
6848,CA-2016-162110,2016-07-18 00:00:00,NP-18670,TEC-PH-10001924,Phoenix,Arizona,West,Standard Class,2016-07-22 00:00:00,4,0.2,1,55.992,34.995,62.5,20.997
7278,CA-2016-157217,2016-07-19 00:00:00,TC-21535,TEC-PH-10002070,San Francisco,California,West,First Class,2016-07-21 00:00:00,2,0.2,2,35.984,4.498,12.5,31.486
7279,CA-2016-157217,2016-07-19 00:00:00,TC-21535,TEC-AC-10003095,San Francisco,California,West,First Class,2016-07-21 00:00:00,2,0.0,3,389.97,1325.898,340.0,-935.9279999999999
5989,CA-2016-163776,2016-07-19 00:00:00,JS-16030,OFF-BI-10000404,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,1,8.6,4.042,47.0,4.558
5988,CA-2016-163776,2016-07-19 00:00:00,JS-16030,OFF-PA-10001033,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,6,245.94,1205.106,490.0,-959.1659999999999
5987,CA-2016-163776,2016-07-19 00:00:00,JS-16030,OFF-ST-10002485,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,4,87.92,0.8792,1.0,87.0408
5986,CA-2016-163776,2016-07-19 00:00:00,JS-16030,OFF-BI-10003007,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,2,77.56,356.776,460.0,-279.216
5985,CA-2016-163776,2016-07-19 00:00:00,JS-16030,FUR-FU-10001185,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,6,185.58,760.878,410.0,-575.298
5990,CA-2016-163776,2016-07-19 00:00:00,JS-16030,FUR-BO-10003546,Hattiesburg,Mississippi,South,Standard Class,2016-07-25 00:00:00,6,0.0,5,504.9,126.225,25.0,378.67499999999995
7987,CA-2016-137939,2016-07-20 00:00:00,PJ-19015,TEC-PH-10003589,Long Beach,New York,East,Second Class,2016-07-23 00:00:00,3,0.0,5,89.95,43.176,48.0,46.774
5667,CA-2016-141957,2016-07-21 00:00:00,JG-15310,OFF-ST-10004340,Newark,Ohio,East,Same Day,2016-07-21 00:00:00,0,0.2,2,99.488,87.052,87.5,12.435999999999993
5666,CA-2016-141957,2016-07-21 00:00:00,JG-15310,OFF-ST-10002276,Newark,Ohio,East,Same Day,2016-07-21 00:00:00,0,0.2,1,66.688,4.168,6.25,62.52
5665,CA-2016-141957,2016-07-21 00:00:00,JG-15310,OFF-BI-10001116,Newark,Ohio,East,Same Day,2016-07-21 00:00:00,0,0.7,7,11.088,-81.312,-733.3333,92.39999999999999
5664,CA-2016-141957,2016-07-21 00:00:00,JG-15310,OFF-AR-10000914,Newark,Ohio,East,Same Day,2016-07-21 00:00:00,0,0.2,2,18.656,13.992,75.0,4.663999999999998
5834,CA-2016-142895,2016-07-21 00:00:00,BP-11290,FUR-CH-10002961,Concord,North Carolina,South,Standard Class,2016-07-26 00:00:00,5,0.2,5,363.92,0.0,0.0,363.92
5833,CA-2016-142895,2016-07-21 00:00:00,BP-11290,OFF-LA-10000262,Concord,North Carolina,South,Standard Class,2016-07-26 00:00:00,5,0.2,3,6.264,20.358,325.0,-14.094000000000001
2071,CA-2016-146521,2016-07-21 00:00:00,CC-12610,OFF-BI-10000301,Philadelphia,Pennsylvania,East,Second Class,2016-07-23 00:00:00,2,0.7,1,1.941,-1.294,-66.6667,3.2350000000000003
6560,CA-2016-160941,2016-07-21 00:00:00,DK-12835,OFF-EN-10003001,Roseville,California,West,Standard Class,2016-07-26 00:00:00,5,0.0,5,419.9,197.353,47.0,222.54699999999997
6561,CA-2016-160941,2016-07-21 00:00:00,DK-12835,OFF-LA-10003766,Roseville,California,West,Standard Class,2016-07-26 00:00:00,5,0.0,1,3.15,1.512,48.0,1.638
8760,CA-2016-114307,2016-07-22 00:00:00,MF-17665,OFF-BI-10002012,Columbia,Maryland,East,Standard Class,2016-07-26 00:00:00,4,0.0,3,5.4,2.592,48.0,2.8080000000000003
8759,CA-2016-114307,2016-07-22 00:00:00,MF-17665,FUR-FU-10000794,Columbia,Maryland,East,Standard Class,2016-07-26 00:00:00,4,0.0,3,27.42,93.228,340.0,-65.80799999999999
8758,CA-2016-114307,2016-07-22 00:00:00,MF-17665,OFF-PA-10004100,Columbia,Maryland,East,Standard Class,2016-07-26 00:00:00,4,0.0,8,51.84,248.832,480.0,-196.992
8757,CA-2016-114307,2016-07-22 00:00:00,MF-17665,OFF-AP-10002350,Columbia,Maryland,East,Standard Class,2016-07-26 00:00:00,4,0.0,2,37.68,105.504,280.0,-67.82400000000001
1527,CA-2016-122392,2016-07-22 00:00:00,CJ-12010,OFF-AR-10002221,Allentown,Pennsylvania,East,Standard Class,2016-07-27 00:00:00,5,0.2,2,4.16,0.364,8.75,3.7960000000000003
1528,CA-2016-122392,2016-07-22 00:00:00,CJ-12010,FUR-FU-10002456,Allentown,Pennsylvania,East,Standard Class,2016-07-27 00:00:00,5,0.2,2,11.648,33.488,287.5,-21.84
5453,CA-2016-140613,2016-07-22 00:00:00,KN-16705,OFF-SU-10004261,Sparks,Nevada,West,Standard Class,2016-07-29 00:00:00,7,0.0,5,86.2,24.998,29.0,61.202
1117,CA-2016-144855,2016-07-22 00:00:00,DL-13495,OFF-LA-10003766,San Francisco,California,West,Second Class,2016-07-24 00:00:00,2,0.0,2,6.3,3.024,48.0,3.276
4444,US-2016-111290,2016-07-22 00:00:00,DK-13375,OFF-PA-10002262,Westland,Michigan,Central,Standard Class,2016-07-26 00:00:00,4,0.0,5,32.4,15.552,48.0,16.848
4443,US-2016-111290,2016-07-22 00:00:00,DK-13375,OFF-AR-10001761,Westland,Michigan,Central,Standard Class,2016-07-26 00:00:00,4,0.0,5,29.2,10.512,36.0,18.688
4442,US-2016-111290,2016-07-22 00:00:00,DK-13375,OFF-ST-10001932,Westland,Michigan,Central,Standard Class,2016-07-26 00:00:00,4,0.0,5,965.85,135.219,14.0,830.6310000000001
4441,US-2016-111290,2016-07-22 00:00:00,DK-13375,TEC-AC-10004975,Westland,Michigan,Central,Standard Class,2016-07-26 00:00:00,4,0.0,1,109.95,362.835,330.0,-252.885
8705,CA-2016-111318,2016-07-23 00:00:00,IL-15100,TEC-PH-10004100,Houston,Texas,Central,First Class,2016-07-26 00:00:00,3,0.2,8,115.136,115.136,100.0,0.0
7072,CA-2016-112256,2016-07-23 00:00:00,CK-12205,OFF-AR-10001216,Mcallen,Texas,Central,Standard Class,2016-07-28 00:00:00,5,0.2,2,4.448,0.3336,7.5,4.114400000000001
7073,CA-2016-112256,2016-07-23 00:00:00,CK-12205,OFF-PA-10004355,Mcallen,Texas,Central,Standard Class,2016-07-28 00:00:00,5,0.2,1,5.184,18.144,350.0,-12.959999999999997
7074,CA-2016-112256,2016-07-23 00:00:00,CK-12205,OFF-AR-10001953,Mcallen,Texas,Central,Standard Class,2016-07-28 00:00:00,5,0.2,5,175.92,15.393,8.75,160.527
7075,CA-2016-112256,2016-07-23 00:00:00,CK-12205,OFF-BI-10004364,Mcallen,Texas,Central,Standard Class,2016-07-28 00:00:00,5,0.8,4,4.752,-8.316,-175.0,13.068000000000001
7076,CA-2016-112256,2016-07-23 00:00:00,CK-12205,OFF-SU-10001165,Mcallen,Texas,Central,Standard Class,2016-07-28 00:00:00,5,0.2,2,13.344,10.008,75.0,3.3360000000000003
4237,CA-2016-162404,2016-07-23 00:00:00,NF-18475,OFF-BI-10000948,Rockford,Illinois,Central,Standard Class,2016-07-27 00:00:00,4,0.8,4,11.416,-188.364,-1650.0,199.78
834,CA-2016-165316,2016-07-23 00:00:00,JB-15400,OFF-AR-10002956,Tampa,Florida,South,Standard Class,2016-07-27 00:00:00,4,0.2,2,35.216,26.412,75.0,8.804000000000002
836,CA-2016-165316,2016-07-23 00:00:00,JB-15400,TEC-MA-10004002,Tampa,Florida,South,Standard Class,2016-07-27 00:00:00,4,0.5,1,265.475,-1114.995,-420.0,1380.4699999999998
835,CA-2016-165316,2016-07-23 00:00:00,JB-15400,OFF-AP-10003266,Tampa,Florida,South,Standard Class,2016-07-27 00:00:00,4,0.2,2,23.696,65.164,275.0,-41.468
8741,CA-2016-102498,2016-07-24 00:00:00,JG-15160,OFF-AR-10004456,Lafayette,Louisiana,South,First Class,2016-07-25 00:00:00,1,0.0,5,73.2,21.228,29.0,51.972
6762,CA-2016-162943,2016-07-24 00:00:00,DB-12970,FUR-CH-10001708,New York City,New York,East,Second Class,2016-07-26 00:00:00,2,0.1,2,253.764,310.156,122.2222,-56.391999999999996
3106,CA-2016-103037,2016-07-25 00:00:00,KH-16630,OFF-LA-10004345,Houston,Texas,Central,Standard Class,2016-07-29 00:00:00,4,0.2,4,15.712,56.956,362.5,-41.244
3581,CA-2016-104157,2016-07-25 00:00:00,MT-17815,FUR-TA-10004915,Jackson,Mississippi,South,Standard Class,2016-07-29 00:00:00,4,0.0,8,2430.08,3888.128,160.0,-1458.0480000000002
3580,CA-2016-104157,2016-07-25 00:00:00,MT-17815,OFF-PA-10004665,Jackson,Mississippi,South,Standard Class,2016-07-29 00:00:00,4,0.0,5,65.5,32.095,49.0,33.405
3579,CA-2016-104157,2016-07-25 00:00:00,MT-17815,OFF-ST-10000321,Jackson,Mississippi,South,Standard Class,2016-07-29 00:00:00,4,0.0,1,7.89,0.3156,4.0,7.5744
2156,CA-2016-111115,2016-07-25 00:00:00,LB-16735,OFF-FA-10000624,Los Angeles,California,West,Second Class,2016-07-27 00:00:00,2,0.0,6,21.48,10.74,50.0,10.74
3010,CA-2016-115525,2016-07-25 00:00:00,RR-19525,OFF-AP-10000026,Toledo,Ohio,East,Standard Class,2016-07-29 00:00:00,4,0.2,5,243.88,274.365,112.5,-30.485000000000014
497,CA-2016-126158,2016-07-25 00:00:00,SC-20095,OFF-BI-10002498,Costa Mesa,California,West,Standard Class,2016-07-31 00:00:00,6,0.2,8,119.616,403.704,337.5,-284.088
499,CA-2016-126158,2016-07-25 00:00:00,SC-20095,FUR-CH-10002602,Costa Mesa,California,West,Standard Class,2016-07-31 00:00:00,6,0.2,2,241.568,181.176,75.0,60.392000000000024
498,CA-2016-126158,2016-07-25 00:00:00,SC-20095,FUR-FU-10004864,Costa Mesa,California,West,Standard Class,2016-07-31 00:00:00,6,0.0,4,255.76,818.432,320.0,-562.672
500,CA-2016-126158,2016-07-25 00:00:00,SC-20095,FUR-FU-10000073,Costa Mesa,California,West,Standard Class,2016-07-31 00:00:00,6,0.0,9,69.3,22.869,33.0,46.431
5446,CA-2016-128307,2016-07-25 00:00:00,BE-11335,OFF-EN-10003040,Houston,Texas,Central,Standard Class,2016-07-29 00:00:00,4,0.2,1,20.936,70.659,337.5,-49.723000000000006
1987,CA-2016-147417,2016-07-25 00:00:00,CB-12415,TEC-CO-10001449,Columbus,Ohio,East,First Class,2016-07-27 00:00:00,2,0.4,4,1439.976,1919.968,133.3333,-479.99199999999996
8309,CA-2016-149335,2016-07-25 00:00:00,BC-11125,OFF-AR-10001419,San Francisco,California,West,Same Day,2016-07-25 00:00:00,0,0.0,9,37.17,11.151,30.0,26.019000000000002
5244,CA-2016-149454,2016-07-25 00:00:00,KM-16375,OFF-BI-10003694,Arlington,Virginia,South,First Class,2016-07-26 00:00:00,1,0.0,1,10.44,48.024,460.0,-37.584
9895,US-2016-115441,2016-07-25 00:00:00,SH-19975,FUR-FU-10001756,Milwaukee,Wisconsin,Central,Second Class,2016-07-28 00:00:00,3,0.0,5,95.2,27.608,29.0,67.592
9893,US-2016-115441,2016-07-25 00:00:00,SH-19975,TEC-PH-10002262,Milwaukee,Wisconsin,Central,Second Class,2016-07-28 00:00:00,3,0.0,5,297.55,83.314,28.0,214.23600000000002
9892,US-2016-115441,2016-07-25 00:00:00,SH-19975,TEC-AC-10003116,Milwaukee,Wisconsin,Central,Second Class,2016-07-28 00:00:00,3,0.0,7,124.25,484.575,390.0,-360.325
9891,US-2016-115441,2016-07-25 00:00:00,SH-19975,OFF-PA-10004996,Milwaukee,Wisconsin,Central,Second Class,2016-07-28 00:00:00,3,0.0,2,20.62,96.914,470.0,-76.294
9894,US-2016-115441,2016-07-25 00:00:00,SH-19975,FUR-CH-10004626,Milwaukee,Wisconsin,Central,Second Class,2016-07-28 00:00:00,3,0.0,4,403.56,968.544,240.0,-564.9839999999999
8633,CA-2016-107783,2016-07-28 00:00:00,OT-18730,OFF-BI-10000545,Bethlehem,Pennsylvania,East,First Class,2016-07-29 00:00:00,1,0.7,6,1369.764,-913.176,-66.6667,2282.94
8632,CA-2016-107783,2016-07-28 00:00:00,OT-18730,FUR-BO-10004409,Bethlehem,Pennsylvania,East,First Class,2016-07-29 00:00:00,1,0.5,5,177.45,-78.078,-44.0,255.528
8634,CA-2016-107783,2016-07-28 00:00:00,OT-18730,OFF-AP-10004052,Bethlehem,Pennsylvania,East,First Class,2016-07-29 00:00:00,1,0.2,3,9.48,0.711,7.5,8.769
6927,CA-2016-140046,2016-07-28 00:00:00,KM-16660,OFF-LA-10000305,Los Angeles,California,West,Standard Class,2016-08-03 00:00:00,6,0.0,3,18.9,8.694,46.0,10.205999999999998
5680,CA-2016-143924,2016-07-28 00:00:00,SC-20680,OFF-PA-10002120,Holland,Michigan,Central,Standard Class,2016-08-03 00:00:00,6,0.0,2,109.92,538.608,490.0,-428.68799999999993
5679,CA-2016-143924,2016-07-28 00:00:00,SC-20680,OFF-FA-10000735,Holland,Michigan,Central,Standard Class,2016-08-03 00:00:00,6,0.0,7,20.44,9.198,45.0,11.242
9592,US-2016-105452,2016-07-28 00:00:00,BF-11005,FUR-FU-10003691,Pasadena,Texas,Central,Standard Class,2016-08-01 00:00:00,4,0.6,5,24.7,-9.88,-40.0,34.58
9593,US-2016-105452,2016-07-28 00:00:00,BF-11005,FUR-FU-10003806,Pasadena,Texas,Central,Standard Class,2016-08-01 00:00:00,4,0.6,5,302.72,-378.4,-125.0,681.12
3445,CA-2016-116344,2016-07-29 00:00:00,JO-15145,OFF-ST-10001713,Philadelphia,Pennsylvania,East,Standard Class,2016-08-02 00:00:00,4,0.2,2,84.784,-169.568,-200.0,254.35200000000003
8649,CA-2016-164574,2016-07-29 00:00:00,RH-19555,OFF-ST-10003816,Charlotte,North Carolina,South,Standard Class,2016-08-03 00:00:00,5,0.2,5,704.76,264.285,37.5,440.47499999999997
8650,CA-2016-164574,2016-07-29 00:00:00,RH-19555,OFF-BI-10002429,Charlotte,North Carolina,South,Standard Class,2016-08-03 00:00:00,5,0.7,3,27.396,-200.904,-733.3333,228.3
4879,US-2016-131891,2016-07-29 00:00:00,PW-19240,OFF-BI-10000201,Pensacola,Florida,South,First Class,2016-07-31 00:00:00,2,0.7,3,2.214,-1.476,-66.6667,3.69
2174,CA-2016-112025,2016-07-30 00:00:00,LS-16975,OFF-BI-10002353,Houston,Texas,Central,Standard Class,2016-08-04 00:00:00,5,0.8,3,9.264,-13.896,-150.0,23.16
7908,CA-2016-112585,2016-07-30 00:00:00,RW-19630,OFF-AP-10003849,San Francisco,California,West,First Class,2016-08-02 00:00:00,3,0.0,2,715.64,178.91,25.0,536.73
7456,CA-2016-137743,2016-07-30 00:00:00,KH-16360,OFF-ST-10001780,Chicago,Illinois,Central,Standard Class,2016-08-04 00:00:00,5,0.2,2,1036.624,518.312,50.0,518.312
7455,CA-2016-137743,2016-07-30 00:00:00,KH-16360,OFF-LA-10003663,Chicago,Illinois,Central,Standard Class,2016-08-04 00:00:00,5,0.2,4,9.248,31.212,337.5,-21.964
4674,CA-2016-133550,2016-07-31 00:00:00,KL-16645,TEC-PH-10001079,Detroit,Michigan,Central,Standard Class,2016-08-06 00:00:00,6,0.0,1,118.99,333.172,280.0,-214.18200000000002
4673,CA-2016-133550,2016-07-31 00:00:00,KL-16645,TEC-PH-10004042,Detroit,Michigan,Central,Standard Class,2016-08-06 00:00:00,6,0.0,4,635.96,1653.496,260.0,-1017.5360000000001
4672,CA-2016-133550,2016-07-31 00:00:00,KL-16645,OFF-AP-10001005,Detroit,Michigan,Central,Standard Class,2016-08-06 00:00:00,6,0.1,4,283.14,72.358,25.5556,210.78199999999998
4675,CA-2016-133550,2016-07-31 00:00:00,KL-16645,FUR-FU-10002918,Detroit,Michigan,Central,Standard Class,2016-08-06 00:00:00,6,0.0,3,272.94,300.234,110.0,-27.293999999999983
8168,CA-2016-144148,2016-07-31 00:00:00,AH-10690,FUR-TA-10002774,San Francisco,California,West,Standard Class,2016-08-05 00:00:00,5,0.2,7,863.128,-323.673,-37.5,1186.801
9155,CA-2016-132990,2016-08-01 00:00:00,KM-16660,FUR-FU-10004864,Philadelphia,Pennsylvania,East,Second Class,2016-08-03 00:00:00,2,0.2,2,19.312,31.382,162.5,-12.07
7102,CA-2016-144337,2016-08-01 00:00:00,SG-20890,OFF-PA-10000249,Amarillo,Texas,Central,Second Class,2016-08-05 00:00:00,4,0.2,2,19.648,66.312,337.5,-46.664
7771,CA-2016-155978,2016-08-01 00:00:00,TS-21205,OFF-AP-10002892,Riverside,California,West,Same Day,2016-08-01 00:00:00,0,0.0,2,45.96,13.788,30.0,32.172
7770,CA-2016-155978,2016-08-01 00:00:00,TS-21205,TEC-PH-10002885,Riverside,California,West,Same Day,2016-08-01 00:00:00,0,0.2,2,1039.728,909.762,87.5,129.96600000000012
5245,CA-2016-156265,2016-08-02 00:00:00,BF-11020,FUR-TA-10001691,Los Angeles,California,West,Second Class,2016-08-04 00:00:00,2,0.2,2,136.464,153.522,112.5,-17.057999999999993
5247,CA-2016-156265,2016-08-02 00:00:00,BF-11020,OFF-BI-10000285,Los Angeles,California,West,Second Class,2016-08-04 00:00:00,2,0.2,2,12.544,4.704,37.5,7.840000000000001
5246,CA-2016-156265,2016-08-02 00:00:00,BF-11020,TEC-PH-10001918,Los Angeles,California,West,Second Class,2016-08-04 00:00:00,2,0.2,3,333.576,333.576,100.0,0.0
6158,CA-2016-104150,2016-08-03 00:00:00,AG-10330,OFF-EN-10002504,Tulsa,Oklahoma,Central,Second Class,2016-08-05 00:00:00,2,0.0,3,81.54,383.238,470.0,-301.698
6159,CA-2016-104150,2016-08-03 00:00:00,AG-10330,TEC-AC-10004803,Tulsa,Oklahoma,Central,Second Class,2016-08-05 00:00:00,2,0.0,12,167.28,234.192,140.0,-66.912
1764,CA-2016-110254,2016-08-04 00:00:00,ML-17755,OFF-SU-10002573,Suffolk,Virginia,South,Standard Class,2016-08-08 00:00:00,4,0.0,2,35.06,10.518,30.0,24.542
1765,CA-2016-110254,2016-08-04 00:00:00,ML-17755,OFF-LA-10004484,Suffolk,Virginia,South,Standard Class,2016-08-08 00:00:00,4,0.0,1,4.13,18.998,460.0,-14.868000000000002
1766,CA-2016-110254,2016-08-04 00:00:00,ML-17755,FUR-FU-10001591,Suffolk,Virginia,South,Standard Class,2016-08-08 00:00:00,4,0.0,9,109.8,46.116,42.0,63.684
1767,CA-2016-110254,2016-08-04 00:00:00,ML-17755,OFF-LA-10002034,Suffolk,Virginia,South,Standard Class,2016-08-08 00:00:00,4,0.0,2,9.82,48.118,490.0,-38.298
4086,CA-2016-111913,2016-08-04 00:00:00,LC-16930,TEC-PH-10002275,Sacramento,California,West,Second Class,2016-08-06 00:00:00,2,0.2,2,302.384,302.384,100.0,0.0
4087,CA-2016-111913,2016-08-04 00:00:00,LC-16930,OFF-BI-10003291,Sacramento,California,West,Second Class,2016-08-06 00:00:00,2,0.2,3,20.952,70.713,337.5,-49.760999999999996
4088,CA-2016-111913,2016-08-04 00:00:00,LC-16930,OFF-BI-10000343,Sacramento,California,West,Second Class,2016-08-06 00:00:00,2,0.2,3,11.784,39.771,337.5,-27.987000000000002
2688,US-2016-128195,2016-08-04 00:00:00,RA-19285,OFF-BI-10002003,Peoria,Illinois,Central,First Class,2016-08-05 00:00:00,1,0.8,5,3.98,-6.567,-165.0,10.547
9490,US-2016-102232,2016-08-05 00:00:00,MF-17665,OFF-AR-10000538,Huntsville,Alabama,South,Standard Class,2016-08-11 00:00:00,6,0.0,7,197.05,59.115,30.0,137.935
9511,CA-2016-105263,2016-08-06 00:00:00,LM-17065,OFF-AR-10002399,New York City,New York,East,Standard Class,2016-08-11 00:00:00,5,0.0,9,38.34,157.194,410.0,-118.85399999999998
5943,CA-2016-151092,2016-08-06 00:00:00,VG-21790,TEC-PH-10001700,Los Angeles,California,West,Standard Class,2016-08-13 00:00:00,7,0.2,4,211.168,184.772,87.5,26.396000000000015
3447,CA-2016-158869,2016-08-06 00:00:00,AH-10690,OFF-PA-10000474,New York City,New York,East,First Class,2016-08-07 00:00:00,1,0.0,2,70.88,333.136,470.0,-262.25600000000003
6583,CA-2016-148516,2016-08-07 00:00:00,DW-13585,TEC-AC-10003610,Edmonds,Washington,West,Standard Class,2016-08-11 00:00:00,4,0.0,3,179.97,863.856,480.0,-683.886
3497,CA-2016-107328,2016-08-08 00:00:00,CA-12055,FUR-TA-10001932,Los Angeles,California,West,Standard Class,2016-08-15 00:00:00,7,0.2,2,513.024,128.256,25.0,384.76800000000003
3498,CA-2016-107328,2016-08-08 00:00:00,CA-12055,OFF-AP-10004487,Los Angeles,California,West,Standard Class,2016-08-15 00:00:00,7,0.0,6,487.92,1366.176,280.0,-878.2559999999999
3499,CA-2016-107328,2016-08-08 00:00:00,CA-12055,OFF-BI-10002160,Los Angeles,California,West,Standard Class,2016-08-15 00:00:00,7,0.2,5,15.24,5.334,35.0,9.906
1801,CA-2016-121034,2016-08-08 00:00:00,JF-15565,OFF-PA-10001994,Dallas,Texas,Central,Second Class,2016-08-10 00:00:00,2,0.2,3,53.952,175.344,325.0,-121.392
1800,CA-2016-121034,2016-08-08 00:00:00,JF-15565,OFF-FA-10000585,Dallas,Texas,Central,Second Class,2016-08-10 00:00:00,2,0.2,4,11.168,36.296,325.0,-25.128
5257,CA-2016-130078,2016-08-08 00:00:00,CC-12145,OFF-PA-10003270,Oklahoma City,Oklahoma,Central,Standard Class,2016-08-14 00:00:00,6,0.0,2,10.56,4.752,45.0,5.808000000000001
3196,CA-2016-169026,2016-08-08 00:00:00,CM-12655,OFF-FA-10001883,Jackson,Mississippi,South,Standard Class,2016-08-13 00:00:00,5,0.0,3,23.34,0.2334,1.0,23.1066
9161,CA-2016-118934,2016-08-09 00:00:00,GH-14410,OFF-BI-10004465,Hendersonville,Tennessee,South,Standard Class,2016-08-14 00:00:00,5,0.7,5,11.88,-7.92,-66.6667,19.8
9160,CA-2016-118934,2016-08-09 00:00:00,GH-14410,OFF-BI-10003314,Hendersonville,Tennessee,South,Standard Class,2016-08-14 00:00:00,5,0.7,3,4.338,-30.366,-700.0,34.704
3518,US-2016-113649,2016-08-09 00:00:00,HA-14920,TEC-PH-10002350,Fayetteville,North Carolina,South,First Class,2016-08-12 00:00:00,3,0.2,2,44.784,44.784,100.0,0.0
3519,US-2016-113649,2016-08-09 00:00:00,HA-14920,OFF-AP-10002518,Fayetteville,North Carolina,South,First Class,2016-08-12 00:00:00,3,0.2,4,569.536,640.728,112.5,-71.19200000000001
3517,US-2016-113649,2016-08-09 00:00:00,HA-14920,OFF-PA-10000130,Fayetteville,North Carolina,South,First Class,2016-08-12 00:00:00,3,0.2,9,30.816,9.63,31.25,21.186
8308,CA-2016-128671,2016-08-11 00:00:00,MT-18070,OFF-BI-10003007,Tulsa,Oklahoma,Central,Standard Class,2016-08-16 00:00:00,5,0.0,2,77.56,356.776,460.0,-279.216
8306,CA-2016-128671,2016-08-11 00:00:00,MT-18070,OFF-PA-10001870,Tulsa,Oklahoma,Central,Standard Class,2016-08-16 00:00:00,5,0.0,5,32.4,15.552,48.0,16.848
8307,CA-2016-128671,2016-08-11 00:00:00,MT-18070,OFF-BI-10003305,Tulsa,Oklahoma,Central,Standard Class,2016-08-16 00:00:00,5,0.0,7,41.86,192.556,460.0,-150.69600000000003
9404,CA-2016-105459,2016-08-12 00:00:00,NP-18700,OFF-ST-10000078,New York City,New York,East,Second Class,2016-08-17 00:00:00,5,0.0,6,1591.02,2863.836,180.0,-1272.8159999999998
9403,CA-2016-105459,2016-08-12 00:00:00,NP-18700,FUR-TA-10001095,New York City,New York,East,Second Class,2016-08-17 00:00:00,5,0.4,2,209.148,-662.302,-316.6667,871.45
8137,CA-2016-118073,2016-08-12 00:00:00,CS-12490,FUR-TA-10002533,Lakeland,Florida,South,Standard Class,2016-08-16 00:00:00,4,0.45,7,5622.925,-2555.875,-45.4545,8178.8
4646,CA-2016-143910,2016-08-12 00:00:00,BC-11125,FUR-CH-10000225,New York City,New York,East,Standard Class,2016-08-16 00:00:00,4,0.1,2,145.764,-8.098,-5.5556,153.86200000000002
2573,CA-2016-155845,2016-08-12 00:00:00,CM-12235,TEC-AC-10004145,Carrollton,Texas,Central,Second Class,2016-08-15 00:00:00,3,0.2,7,1399.944,524.979,37.5,874.9649999999999
1087,CA-2016-167584,2016-08-12 00:00:00,LC-16870,OFF-PA-10000029,Des Moines,Iowa,Central,Same Day,2016-08-12 00:00:00,0,0.0,1,6.48,31.104,480.0,-24.624
9717,US-2016-144477,2016-08-12 00:00:00,DB-13270,OFF-AR-10000914,Philadelphia,Pennsylvania,East,Second Class,2016-08-14 00:00:00,2,0.2,4,37.312,27.984,75.0,9.327999999999996
7925,CA-2016-125843,2016-08-13 00:00:00,RF-19840,OFF-BI-10002309,Springfield,Virginia,South,First Class,2016-08-16 00:00:00,3,0.0,4,22.32,107.136,480.0,-84.816
7926,CA-2016-125843,2016-08-13 00:00:00,RF-19840,OFF-LA-10003923,Springfield,Virginia,South,First Class,2016-08-16 00:00:00,3,0.0,7,103.6,51.8,50.0,51.8
1748,CA-2016-155670,2016-08-13 00:00:00,EM-14065,OFF-PA-10004947,Jacksonville,North Carolina,South,Second Class,2016-08-17 00:00:00,4,0.2,3,10.272,3.21,31.25,7.062
1747,CA-2016-155670,2016-08-13 00:00:00,EM-14065,OFF-BI-10000138,Jacksonville,North Carolina,South,Second Class,2016-08-17 00:00:00,4,0.7,8,11.232,-82.368,-733.3333,93.6
